,text,date
62,"MPs demand review of national curriculum, led by black leaders",2020-06-10T18:54:06Z
63,"US economy will shrink 6.5% this year, Fed forecasts",2020-06-10T18:49:34Z
64,Ofsted chief calls for a more can-do approach to primaries reopening,2020-06-10T18:43:28Z
65,Sloth-like Boris Johnson escapes capture during fleeting appearance | John Crace,2020-06-10T18:43:12Z
66,'Scandalous' postcode lottery of coronavirus care home testing in Scotland,2020-06-10T18:35:14Z
67,Hundreds of ex-US officials urge review of Barr's role in protest crackdown,2020-06-10T18:08:24Z
68,Former INLA prisoner Malachy McAllister to be deported from US,2020-06-10T18:05:20Z
69,"After Colston, figures such as Drake and Peel could be next",2020-06-10T18:03:59Z
70,"Bird figurine  is earliest Chinese artwork ever discovered, say experts",2020-06-10T18:00:28Z
71,Nine California counties report spike in new coronavirus cases or hospitalizations,2020-06-10T17:58:56Z
72,Top Mexican labour lawyer arrested after activism in US-owned factories,2020-06-10T17:57:46Z
73,Charlton takeover brings in third owner of troubled season,2020-06-10T17:46:59Z
74,Tackling deep-rooted racism will take courage | Letters,2020-06-10T17:38:35Z
75,Saving classical music from coronavirus | Letters,2020-06-10T17:38:03Z
76,British Airways to auction art collection to raise much-needed funds,2020-06-10T17:37:47Z
77,"It will be a team decision if we protest over George Floyd, says Jason Holder",2020-06-10T17:32:27Z
78,"Is Kevin Foster, the immigration minister, on another planet? | Brief letters",2020-06-10T17:32:10Z
79,Stop Israel’s annexation of the West Bank | Letter,2020-06-10T17:30:45Z
80,'Support bubble' plan lets people living alone in England combine households,2020-06-10T17:30:41Z
81,"The housing market is holding up, but falling car sales signal the economic downturn | Greg Jericho",2020-06-10T17:30:28Z
82,The Australian book to read next: The Merry-Go-Round In The Sea by Randolph Stow | Christos Tsiolkas,2020-06-10T17:30:28Z
83,Summer bushfire smoke caused health problems in two-thirds of people living in parts of NSW,2020-06-10T17:30:28Z
84,'My husband’s password is his ex-girlfriend's name. I am devastated. What made him change it?',2020-06-10T17:30:28Z
85,"BHP to destroy at least 40 Aboriginal sites, up to 15,000 years old, to expand Pilbara mine",2020-06-10T17:30:28Z
86,"Netflix, Apple and Stan could be required to boost Australian content",2020-06-10T17:30:27Z
87,Almost 200 Australian childcare providers being investigated over Covid-19 funding rules,2020-06-10T17:30:27Z
88,Unesco urged to declare Great Barrier Reef 'in danger',2020-06-10T17:30:27Z
89,AFL enters unknown territory with much up in the air as season restarts | Scott Heinrich,2020-06-10T17:30:27Z
90,Home affairs flags steps to help Australians identify fake news by foreign powers,2020-06-10T17:30:27Z
91,The Guardian view on foreign policy after Brexit: a dangerous void | Editorial,2020-06-10T17:27:47Z
92,The Guardian view on the danger for the arts: action is needed now | Editorial,2020-06-10T17:27:13Z
93,MPs call for register to monitor serial domestic abusers and stalkers,2020-06-10T17:25:19Z
94,Netflix pulls The Mighty Boosh and The League of Gentlemen over blackface,2020-06-10T17:21:07Z
95,Lewis Hamilton back on track as Mercedes get to work at Silverstone,2020-06-10T17:18:24Z
96,Toppling Edward Colston’s statue is unlikely to be enough to stop public anger,2020-06-10T17:11:16Z
97,Gillian Maddison obituary,2020-06-10T17:09:09Z
98,Ezio Bosso obituary,2020-06-10T17:07:15Z
99,Happiness tinged with hollowness as Football League saga plays out | Ben Fisher,2020-06-10T17:04:04Z
100,Fugitive Indian tycoon Vijay Mallya applies for UK asylum,2020-06-10T17:03:47Z
101,"Virus Tropical review – energetic, dazzling animated rite of passage",2020-06-10T17:00:27Z
102,"Martin Braithwaite: 'Middlesbrough to Barcelona, it's been a hell of a journey'  | Sid Lowe",2020-06-10T17:00:26Z
103,Don't worry about 'rewriting history': it's literally what we historians do | Charlotte Lydia Riley,2020-06-10T16:55:58Z
104,"Colbert: America has 'a tremendous opportunity, but to do what?'",2020-06-10T16:54:23Z
105,The 10 best statues in Britain – chosen by our critic,2020-06-10T16:49:39Z
106,"Zara owner to close up to 1,200 fashion stores around the world",2020-06-10T16:28:10Z
107,Texas the stage as golf makes closed-doors return to tournament play | Ewan Murray,2020-06-10T16:19:16Z
108,Bonnie Pointer obituary,2020-06-10T16:12:06Z
109,Fox News host talks race by calling out the real enemy: Sesame Street's Elmo,2020-06-10T16:03:17Z
110,French police charged with forging evidence against UK aid worker,2020-06-10T16:01:17Z
111,Italian PM faces questions from families over Covid-19 'errors',2020-06-10T16:00:25Z
112,Paul Lewis review – Beethoven and Schubert shaped with muscularity and grace,2020-06-10T16:00:25Z
113,Bristol mayor wants 'citywide conversation' on future of Edward Colston statue,2020-06-10T15:56:22Z
114,Eddie Redmayne joins Daniel Radcliffe in opposing JK Rowling's trans comments,2020-06-10T15:55:22Z
115,"UK institutions need more black people, says Pentecostal church leader",2020-06-10T15:55:12Z
116,'White guilt on its own won't fix racism': decolonising Britain's schools,2020-06-10T15:54:40Z
117,Labour calls on Robert Jenrick to make statement over billionaire's donation,2020-06-10T15:46:11Z
118,Global report: EU nations continue steady exits from lockdown,2020-06-10T15:41:43Z
119,Director of public prosecutions threatened with legal action over failure to investigate Dominic Cummings,2020-06-10T15:39:24Z
120,The best online LGBT exhibitions for pride month,2020-06-10T15:37:21Z
121,"To the far right, attacks on protesters as enemies of 'western culture' are a gift",2020-06-10T15:37:00Z
122,Back to school: what lessons can UK learn from rest of Europe?,2020-06-10T15:15:06Z
123,Local broadcasting is dying out with a whimper. We'll miss it when it's gone | Frances Ryan,2020-06-10T15:13:30Z
124,Continuity review – gripping study of Irish republican terror,2020-06-10T15:12:17Z
125,The Fiver | At least Evertonians won’t have to boycott the match,2020-06-10T15:12:00Z
126,Calls to investigate after police Taser UK rapper's father,2020-06-10T15:10:03Z
127,"Closure of public toilets causing anxiety, distress and frustration across UK",2020-06-10T15:04:05Z
128,Citizens of the World review – Bulgaria here we come! Or not ...,2020-06-10T15:00:24Z
129,Banksy mural stolen from Bataclan in Paris found by police in Italy,2020-06-10T14:55:15Z
130,Switch from public transport could put 1m more cars on English and Welsh roads,2020-06-10T14:53:47Z
131,"UK coronavirus border controls more effective if done earlier, MPs told",2020-06-10T14:53:26Z
132,Patti Smith: where to start in her back catalogue,2020-06-10T14:40:34Z
133,Anna Wintour apologises for not giving space to black editors at Vogue,2020-06-10T14:34:24Z
134,What is the science behind the UK's coronavirus distancing rules?,2020-06-10T14:24:11Z
135,Merseyside derby given go-ahead to be staged at Goodison Park,2020-06-10T14:13:33Z
136,Online influencers under fire for blacking up in support of BLM,2020-06-10T14:07:02Z
137,"Prof Donna Kinnair on racism in the NHS: 'In every community, BAME patients suffer the most'",2020-06-10T14:04:29Z
138,Anger at huge shareholder payout as US chain Kohl's cancels $150m in orders,2020-06-10T14:00:23Z
139,"Global economy to suffer worst peacetime slump in 100 years, OECD says  - as it happened",2020-06-10T14:00:04Z
140,Shukri Abdi: Burnham calls for answers over drowning of 12-year-old refugee,2020-06-10T13:55:27Z
141,Black British authors top UK book charts in wake of BLM protests,2020-06-10T13:46:40Z
142,A bat signal has gone out to Britain's proud patriots: Save Our Statues | Joel Golby,2020-06-10T13:45:03Z
143,Church of England to allow funerals in its buildings from next week,2020-06-10T13:39:59Z
144,Swedish prosecutors close Olof Palme murder inquiry after 34 years,2020-06-10T13:31:07Z
145,Football quiz: Euro 2000,2020-06-10T13:16:05Z
146,Da 5 Bloods review – Spike Lee ignites a Vietnam cocktail of fire and fury | Peter Bradshaw's film of the week,2020-06-10T13:00:22Z
147,'I was leaving a shop and security stopped me. I was four': young protesters on why they are marching against racism,2020-06-10T13:00:21Z
148,Charles Bronson wins first step in fight for public parole hearing,2020-06-10T12:48:22Z
149,"UK orchestras may not survive coronavirus pandemic, conductors warn",2020-06-10T12:27:20Z
150,Keir Starmer tells PM to take responsibility for his failures on schools,2020-06-10T12:14:44Z
151,French government to launch legal action against bear killers,2020-06-10T12:14:38Z
152,Want to make the UK less racist? 20 positive ways to bring about lasting change,2020-06-10T12:14:02Z
153,English rugby's top club players threaten strike action over pay cuts,2020-06-10T12:08:43Z
154,Coronavirus is no excuse for the UK government to scrap social mobility pledges | Justine Greening,2020-06-10T12:08:28Z
155,Share your favourite holiday memory of Spain,2020-06-10T12:04:18Z
156,London sisters found dead were daughters of C of E’s first female BAME archdeacon,2020-06-10T12:03:41Z
157,London landlord Shaftesbury 'will collect only 50% of rents',2020-06-10T12:01:03Z
158,David Atherton's recipe for ajo blanco,2020-06-10T12:00:20Z
159,Matt Hancock clueless about confidentiality breach at his own GP surgery,2020-06-10T11:54:55Z
160,"C of E must investigate systemic racism, leading BAME bishop says",2020-06-10T11:54:51Z
161,Rebecca Frayn: 'One silver lining in the pandemic is that we can rebuild green',2020-06-10T11:52:13Z
162,Goldman Sachs closes Marcus account to new UK savers,2020-06-10T11:44:53Z
163,"Brexit: EU may veto UK trade deal lacking safeguards, leaked report reveals",2020-06-10T11:43:39Z
164,Looming recession poses second global embarrassment for UK,2020-06-10T11:37:32Z
165,Mark Gatiss: 'We talk more about mental illness but the stigma hasn't gone away',2020-06-10T11:33:42Z
166,Think Animal Crossing is just a cutesy 'capitalist dystopia'? Think again,2020-06-10T11:30:20Z
167,"YG, Che Lingo, Kendrick Lamar: the protest songs of Black Lives Matter 2020",2020-06-10T11:22:59Z
168,Plymouth Point review – dare you solve this thrilling mystery?,2020-06-10T11:21:24Z
169,"Chelsea donate £100,000 WSL prize money to domestic abuse charity",2020-06-10T11:14:44Z
170,Top 10 books about Tokyo | Nick Bradley,2020-06-10T11:10:33Z
171,How to make jambalaya – recipe | Felicity Cloake's masterclass,2020-06-10T11:00:19Z
172,Back Roads review – sombre yet camp family incest drama,2020-06-10T11:00:19Z
173,Humankind by Rutger Bregman review – why we are all deep-down decent,2020-06-10T11:00:19Z
174,Premier League restart preview No 6: Chelsea,2020-06-10T10:59:19Z
175,"'Riots', 'mobs', 'chaos': the establishment always frames change as dangerous | Keisha N Blain and Tom Zoellner",2020-06-10T10:30:18Z
176,US producers 'in tears' at having to cull livestock on their farms,2020-06-10T10:29:57Z
177,Gone With the Wind dropped from HBO Max over depiction of slavery,2020-06-10T10:28:28Z
178,Black Lives Matter: four plays that resonate amid the protests,2020-06-10T10:26:27Z
179,EU says China behind 'huge wave' of Covid-19 disinformation,2020-06-10T10:16:24Z
180,‘Their greed is gonna kill us’: Indian Country fights against more fracking,2020-06-10T10:14:58Z
181,"Until Britain reckons with its imperial past, this culture war will continue to burn | Daniel Trilling",2020-06-10T10:09:42Z
182,Parents and teachers: how do you feel about the plan for primary schools in England?,2020-06-10T10:09:24Z
183,'Covid will not kill you as fast as a bullet': Black doctors go from frontlines of pandemic to protests,2020-06-10T10:00:18Z
184,Scottish bailout puts Trump's golf resorts in line for £1m tax rebate,2020-06-10T10:00:18Z
185,First Thing: George Floyd is 'going to change the world' - but how?,2020-06-10T10:00:15Z
186,Concetta Fierravanti-Wells crosses Senate floor over inquiry into relations with China – as it happened,2020-06-10T09:41:35Z
187,Ex-Ofsted chief: failure to plan for reopening of schools is ‘astonishing’,2020-06-10T09:35:50Z
188,Talking Horses: Celebrations on hold as Balding ponders Derby bid,2020-06-10T09:32:36Z
189,‘You have the chance to bring about change’: the innovative service connecting doctors with older patients,2020-06-10T09:31:36Z
190,‘Are you immune?’ The new class system that could shape the Covid-19 world,2020-06-10T09:30:18Z
191,'Pointing the finger about reality TV suicides is irresponsible': Reggie Yates on Make Me Famous,2020-06-10T09:30:17Z
192,My dad was in prison throughout my childhood. I navigated a white world alone | Whitney Bradshaw,2020-06-10T09:30:17Z
193,La Liga restart preview: silent Seville derby kicks off Spain's new normal | Sid Lowe,2020-06-10T09:27:30Z
194,ABC to slash programming and services as it grapples with Coalition funding cuts,2020-06-10T09:14:24Z
195,After 15 stunning days of anti-racist protests … what happens next?,2020-06-10T09:00:17Z
196,'It reminded me I should not go quietly': readers' favourite UK No 1s,2020-06-10T09:00:17Z
197,LOTE by Shola von Reinhold review – a celebration of eccentricity,2020-06-10T09:00:17Z
198,"He's 31, an MVP and a proven winner. So why can't Cam Newton find a job?",2020-06-10T09:00:17Z
199,Shopping for clothes is about to get weird – here’s how to make it simpler,2020-06-10T09:00:17Z
0,English zoos and safari parks to reopen from 15 June,2020-06-10T08:45:00Z
1,Taylor Swift: 'Racial injustice has been ingrained in US state government',2020-06-10T08:41:03Z
2,Coronavirus Australia latest: 10 June at a glance,2020-06-10T08:39:08Z
3,Removing jobkeeper and welfare boost 'high risk' for businesses and households,2020-06-10T08:31:22Z
4,Universities hit back at China's 'unjustified' warning to students that Australia is unsafe,2020-06-10T08:23:45Z
5,Mark Duggan shooting: can forensic tech cast doubt on official report?,2020-06-10T08:15:34Z
6,"UK economy likely to suffer worst Covid-19 damage, says OECD",2020-06-10T08:01:16Z
7,Your wedding's been cancelled by the coronavirus lockdown? Good,2020-06-10T08:00:16Z
8,It's hard to find a fix for my faulty Brompton bicycle,2020-06-10T08:00:16Z
9,The uprising - the George Floyd protests: the 12 June Guardian Weekly,2020-06-10T08:00:16Z
